repository,window_index,metric_A,best_classifier_A,metric_B,best_classifier_B,window_A_pred,window_A_true,window_A_res,window_B_pred,window_B_true,window_B_res,num_predict,A_intersection_B,A/B,B/A,Missed_both,A_intersection_B_%,A/B_%,B/A_%,Missed_both_%
openwisp/ansible-openwisp2,2,pdg,decision_tree,delta,decision_tree,"[0, 0, 1, 0, 0, 1, 1, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 1, 1, 1]",9,6,2,1,0,66.67,22.22,11.11,0.0
openwisp/ansible-openwisp2,3,pdg,decision_tree,delta,decision_tree,"[0, 0, 1, 0, 0, 1, 1, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 1, 1, 1]",9,6,2,1,0,66.67,22.22,11.11,0.0
openwisp/ansible-openwisp2,4,pdg,decision_tree,delta,decision_tree,"[0, 0, 1, 0, 0, 1, 1, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 1, 1, 1]",9,6,2,1,0,66.67,22.22,11.11,0.0
openwisp/ansible-openwisp2,5,pdg,decision_tree,delta,decision_tree,"[0, 0, 1, 0, 0, 1, 1, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 1, 1, 1]",9,6,2,1,0,66.67,22.22,11.11,0.0
openwisp/ansible-openwisp2,6,pdg,decision_tree,delta,decision_tree,"[0, 0, 1, 0, 0, 1, 1, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 1, 1, 1]",9,6,2,1,0,66.67,22.22,11.11,0.0
openwisp/ansible-openwisp2,7,pdg,decision_tree,delta,decision_tree,"[0, 0, 1, 0, 0, 1, 1, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 1, 1, 1]",9,6,2,1,0,66.67,22.22,11.11,0.0
openwisp/ansible-openwisp2,8,pdg,decision_tree,delta,decision_tree,"[0, 0, 1, 0, 0, 1, 1, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 1, 1, 1, 1]",9,7,1,1,0,77.78,11.11,11.11,0.0
openwisp/ansible-openwisp2,9,pdg,decision_tree,delta,decision_tree,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 1, 1, 1, 1, 0, 1]",10,7,1,1,1,70.0,10.0,10.0,10.0
openwisp/ansible-openwisp2,10,pdg,decision_tree,delta,decision_tree,"[0, 0, 1, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 1, 1, 1, 1]",10,7,2,1,0,70.0,20.0,10.0,0.0
openwisp/ansible-openwisp2,11,pdg,decision_tree,delta,decision_tree,"[0, 0, 1, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 1, 1, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 1]",10,6,2,1,1,60.0,20.0,10.0,10.0
openwisp/ansible-openwisp2,12,pdg,decision_tree,delta,decision_tree,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1]","[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1]",14,8,3,2,1,57.14,21.43,14.29,7.14
openwisp/ansible-openwisp2,13,pdg,decision_tree,delta,decision_tree,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",14,8,2,4,0,57.14,14.29,28.57,0.0
openwisp/ansible-openwisp2,14,pdg,decision_tree,delta,decision_tree,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1]",14,8,4,2,0,57.14,28.57,14.29,0.0
openwisp/ansible-openwisp2,15,pdg,decision_tree,delta,decision_tree,"[0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1]",15,10,3,1,1,66.67,20.0,6.67,6.67
openwisp/ansible-openwisp2,16,pdg,decision_tree,delta,decision_tree,"[0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",16,11,3,1,1,68.75,18.75,6.25,6.25
openwisp/ansible-openwisp2,17,pdg,decision_tree,delta,decision_tree,"[0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1]",16,11,3,2,0,68.75,18.75,12.5,0.0
openwisp/ansible-openwisp2,18,pdg,decision_tree,delta,decision_tree,"[0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1]",16,11,3,2,0,68.75,18.75,12.5,0.0
openwisp/ansible-openwisp2,19,pdg,decision_tree,delta,decision_tree,"[0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1]",16,10,4,2,0,62.5,25.0,12.5,0.0
openwisp/ansible-openwisp2,20,pdg,decision_tree,delta,decision_tree,"[0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1]",16,10,4,2,0,62.5,25.0,12.5,0.0
openwisp/ansible-openwisp2,21,pdg,decision_tree,delta,decision_tree,"[0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0]",17,9,6,2,0,52.94,35.29,11.76,0.0
openwisp/ansible-openwisp2,22,pdg,decision_tree,delta,decision_tree,"[0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1]",17,11,4,2,0,64.71,23.53,11.76,0.0
openwisp/ansible-openwisp2,23,pdg,decision_tree,delta,decision_tree,"[0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",17,12,2,3,0,70.59,11.76,17.65,0.0
openwisp/ansible-openwisp2,24,pdg,decision_tree,delta,decision_tree,"[0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0]","[0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1]","[0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0]","[0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1]",17,10,3,2,2,58.82,17.65,11.76,11.76
openwisp/ansible-openwisp2,25,pdg,decision_tree,delta,decision_tree,"[0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1]",17,10,5,2,0,58.82,29.41,11.76,0.0
openwisp/ansible-openwisp2,26,pdg,decision_tree,delta,decision_tree,"[0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",15,8,0,4,3,53.33,0.0,26.67,20.0
openwisp/ansible-openwisp2,27,pdg,decision_tree,delta,decision_tree,"[0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",15,7,1,7,0,46.67,6.67,46.67,0.0
openwisp/ansible-openwisp2,28,pdg,decision_tree,delta,decision_tree,"[0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",15,5,3,7,0,33.33,20.0,46.67,0.0
openwisp/ansible-openwisp2,29,pdg,decision_tree,delta,decision_tree,"[0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",15,7,1,7,0,46.67,6.67,46.67,0.0
openwisp/ansible-openwisp2,30,pdg,decision_tree,delta,decision_tree,"[0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",15,6,2,7,0,40.0,13.33,46.67,0.0
openwisp/ansible-openwisp2,31,pdg,decision_tree,delta,decision_tree,"[0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",15,8,0,7,0,53.33,0.0,46.67,0.0
cloudalchemy/ansible-prometheus,0,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1]","[0, 0, 0, 1]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 1]","[1, 1, 1, 0]",4,3,1,0,0,75.0,25.0,0.0,0.0
cloudalchemy/ansible-prometheus,1,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1]","[0, 0, 0, 1]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 1]","[1, 1, 1, 0]",4,3,1,0,0,75.0,25.0,0.0,0.0
cloudalchemy/ansible-prometheus,2,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1]","[0, 0, 0, 1]","[1, 1, 1, 1]","[0, 1, 0, 0]","[0, 0, 0, 1]","[1, 0, 1, 0]",4,2,2,0,0,50.0,50.0,0.0,0.0
cloudalchemy/ansible-prometheus,3,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1]","[0, 0, 0, 1]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 1]","[1, 1, 1, 0]",4,3,1,0,0,75.0,25.0,0.0,0.0
cloudalchemy/ansible-prometheus,4,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1]","[0, 0, 0, 1]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 1]","[1, 1, 1, 0]",4,3,1,0,0,75.0,25.0,0.0,0.0
cloudalchemy/ansible-prometheus,5,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1]","[0, 0, 0, 1]","[1, 1, 1, 1]","[1, 1, 0, 1]","[0, 0, 0, 1]","[0, 0, 1, 1]",4,2,2,0,0,50.0,50.0,0.0,0.0
cloudalchemy/ansible-prometheus,6,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1]","[0, 0, 0, 1]","[1, 1, 1, 1]","[0, 0, 0, 1]","[0, 0, 0, 1]","[1, 1, 1, 1]",4,4,0,0,0,100.0,0.0,0.0,0.0
cloudalchemy/ansible-prometheus,7,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1]","[0, 0, 0, 1]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 1]","[1, 1, 1, 0]",4,3,1,0,0,75.0,25.0,0.0,0.0
cloudalchemy/ansible-prometheus,8,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1]","[0, 0, 0, 1]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 1]","[1, 1, 1, 0]",4,3,1,0,0,75.0,25.0,0.0,0.0
cloudalchemy/ansible-prometheus,9,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1]","[0, 0, 0, 1]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 1]","[1, 1, 1, 0]",4,3,1,0,0,75.0,25.0,0.0,0.0
cloudalchemy/ansible-prometheus,10,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1, 0, 1]","[0, 0, 0, 1, 0, 0]","[1, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 1, 0]",6,4,1,0,1,66.67,16.67,0.0,16.67
cloudalchemy/ansible-prometheus,11,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 0]","[1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 1, 1]",6,5,1,0,0,83.33,16.67,0.0,0.0
cloudalchemy/ansible-prometheus,12,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 0]","[1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 1, 1]",6,5,1,0,0,83.33,16.67,0.0,0.0
cloudalchemy/ansible-prometheus,13,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 0]","[1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 1, 1]",6,5,1,0,0,83.33,16.67,0.0,0.0
cloudalchemy/ansible-prometheus,14,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 0]","[1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 1, 1]",6,5,1,0,0,83.33,16.67,0.0,0.0
cloudalchemy/ansible-prometheus,15,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 0]","[1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 1, 1]",6,5,1,0,0,83.33,16.67,0.0,0.0
cloudalchemy/ansible-prometheus,16,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 0]","[1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 1, 1]",6,5,1,0,0,83.33,16.67,0.0,0.0
cloudalchemy/ansible-prometheus,17,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 0]","[1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 1, 1]",6,5,1,0,0,83.33,16.67,0.0,0.0
cloudalchemy/ansible-prometheus,18,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 0]","[1, 1, 1, 1, 1, 1]","[0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 0]","[1, 1, 1, 1, 1, 1]",6,6,0,0,0,100.0,0.0,0.0,0.0
cloudalchemy/ansible-prometheus,19,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 1, 0]","[1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1]",6,4,1,0,1,66.67,16.67,0.0,16.67
cloudalchemy/ansible-prometheus,20,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1, 1, 0]","[0, 0, 0, 1, 1, 0]","[1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 1, 0]","[0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 1, 1]",6,5,1,0,0,83.33,16.67,0.0,0.0
cloudalchemy/ansible-prometheus,21,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 1, 0]","[1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 1, 0]","[0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 1, 1]",6,4,1,1,0,66.67,16.67,16.67,0.0
cloudalchemy/ansible-prometheus,22,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1, 1, 0]","[0, 0, 0, 1, 1, 0]","[1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1]",6,4,2,0,0,66.67,33.33,0.0,0.0
cloudalchemy/ansible-prometheus,23,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1, 1, 0]","[0, 0, 0, 1, 1, 0]","[1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1]",6,4,2,0,0,66.67,33.33,0.0,0.0
cloudalchemy/ansible-prometheus,24,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1, 1, 0]","[0, 0, 0, 1, 1, 0]","[1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1]",6,4,2,0,0,66.67,33.33,0.0,0.0
cloudalchemy/ansible-prometheus,25,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1, 1, 0]","[0, 0, 0, 1, 1, 0]","[1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1]",6,4,2,0,0,66.67,33.33,0.0,0.0
cloudalchemy/ansible-prometheus,26,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1, 1, 0]","[0, 0, 0, 1, 1, 0]","[1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1]",6,4,2,0,0,66.67,33.33,0.0,0.0
